player_name,team_abbr,position,overall,espn_id,rating_source,rating_year
Timo Baumgartl,stl,D,86.1,198189,fc,2026
Tomas Ostrak,stl,M,77.3,289938,fc,2026
Tomas Totland,stl,D,84.2,252749,fc,2026
Tyson Pearce,stl,M,72.8,380672,fc,2026
Abdoulie Ceesay,stp,F,65.0,387129,fc,2026
Adam Dzwigala,stp,D,68.0,280065,fc,2026
Andreas Hountondji,stp,F,69.0,317322,fc,2026
Arkadiusz Pyrka,stp,D,68.0,305716,fc,2026
Ben Voll,stp,G,67.0,307489,fc,2026
Connor Metcalfe,stp,M,69.0,260643,fc,2026
Danel Sinani,stp,F,69.0,259453,fc,2026
David Nemeth,stp,D,71.0,283952,fc,2026
Eric Smith,stp,D,75.0,204115,fc,2026
Fin Stevens,stp,D,63.0,306889,fc,2026
Hauke Wahl,stp,D,74.0,207317,fc,2026
Jackson Irvine,stp,M,75.0,178071,fc,2026
James Sands,stp,M,71.0,258855,fc,2026
Jannik Robatsch,stp,D,65.0,349211,fc,2026
Joel Chima Fujita,stp,M,69.0,297567,fc,2026
Karol Mets,stp,D,70.0,196297,fc,2026
Lars Ritzka,stp,D,69.0,253675,fc,2026
Louis Oppie,stp,D,68.0,364803,fc,2026
Manolis Saliakas,stp,D,73.0,202696,fc,2026
Martijn Kaars,stp,F,71.0,250459,fc,2026
Marwin Schmitz,stp,M,59.0,394412,fc,2026
Mathias Pereira Lage,stp,M,75.0,233835,fc,2026
Nikola Vasilj,stp,G,77.0,79941,fc,2026
Ricky-Jade Jones,stp,F,65.0,294291,fc,2026
Simon Spari,stp,G,61.0,386896,fc,2026
Abdoul Ouattara,str,M,67.0,336794,fc,2026
Andrew Omobamidele,str,D,73.0,290101,fc,2026
Ben Chilwell,str,D,77.0,225426,fc,2026
Diego Moreira,str,F,77.0,340678,fc,2026
Emmanuel Emegha,str,F,78.0,304871,fc,2026
Guela Doué,str,D,77.0,346636,fc,2026
Ismael Doukoure,str,D,76.0,305935,fc,2026
Joaquín Panichelli,str,F,74.0,350961,fc,2026
Julio Enciso,str,M,73.0,20975,fc,2026
Karl-Johan Johnsson,str,G,69.0,183562,fc,2026
Lucas Høgsberg,str,D,69.0,359934,fc,2026
Martial Godo,str,F,63.0,348301,fc,2026
Mathis Amougou,str,M,72.0,364764,fc,2026
Maximillian Oyedele,str,M,70.0,347919,fc,2026
Samir El Mourabet,str,M,65.0,378491,fc,2026
Samuel Amo-Ameyaw,str,F,69.0,350501,fc,2026
Sebastian Nanasi,str,M,76.0,303787,fc,2026
Stefan Bajic,str,G,65.0,260545,fc,2026
Valentín Barco,str,M,75.0,320760,fc,2026
Abdoullah Ba,sun,M,66.0,56820,fc,2026
Ahmed Abdullahi,sun,F,58.0,359150,fc,2026
Brian Brobbey,sun,F,77.0,282229,fc,2026
Chemsdine Talbi,sun,F,73.0,360062,fc,2026
Chris Rigg,sun,M,70.0,356295,fc,2026
Danny Ballard,sun,D,73.0,282645,fc,2026
Eliezer Mayenda,sun,F,71.0,332862,fc,2026
Enzo Le Fée,sun,M,76.0,288340,fc,2026
Granit Xhaka,sun,M,85.0,149981,fc,2026
Habib Diarra,sun,M,77.0,324991,fc,2026
Luke O'Nien,sun,M,72.0,191574,fc,2026
Noah Sadiki,sun,M,74.0,340240,fc,2026
Nordi Mukiele,sun,D,79.0,214188,fc,2026
Omar Alderete,sun,D,78.0,215401,fc,2026
Robin Roefs,sun,G,74.0,301449,fc,2026
Romaine Mundle,sun,F,71.0,323084,fc,2026
Simon Moore,sun,G,66.0,138481,fc,2026
Trai Hume,sun,D,74.0,290207,fc,2026
Wilson Isidor,sun,F,72.0,265915,fc,2026
Amos Pieper,svw,D,75.0,275844,fc,2026
Cameron Puertas,svw,M,78.0,268987,fc,2026
Felix Agu,svw,D,75.0,279961,fc,2026
Isaac Schmidt,svw,D,71.0,307242,fc,2026
Jens Stage,svw,M,78.0,234757,fc,2026
Julian Malatini,svw,D,69.0,309487,fc,2026
Justin Njinmah,svw,F,73.0,340639,fc,2026
Karim Coulibaly,svw,D,60.0,224074,fc,2026
Karl Hein,svw,G,73.0,282646,fc,2026
Keke Topp,svw,F,68.0,332325,fc,2026
Leonardo Bittencourt,svw,M,73.0,157560,fc,2026
Marco Friedl,svw,D,77.0,232477,fc,2026
Marco Grüll,svw,F,75.0,305853,fc,2026
Markus Kolke,svw,G,67.0,162111,fc,2026
Maximilian Wöber,svw,D,75.0,231674,fc,2026
Mick Schmetgens,svw,D,56.0,399865,fc,2026
Mio Backhaus,svw,G,67.0,338852,fc,2026
Mitchell Weiser,svw,D,78.0,159139,fc,2026
Niklas Stark,svw,D,75.0,186026,fc,2026
Olivier Deman,svw,D,71.0,282388,fc,2026
Patrice Covic,svw,M,63.0,398005,fc,2026
Romano Schmid,svw,M,78.0,238296,fc,2026
Salim Musah,svw,F,61.0,407196,fc,2026
Samuel Mbangula,svw,F,72.0,355997,fc,2026
Senne Lynen,svw,M,76.0,270389,fc,2026
Victor Boniface,svw,F,81.0,287276,fc,2026
Wesley Adeh,svw,M,60.0,394499,fc,2026
Yukinari Sugawara,svw,D,74.0,265965,fc,2026
Adisa De Rosario,tor,G,87.3,359271,fc,2026
Adrian Ismajli,tor,D,74.0,239120,fc,2026
Adrien Tamèze,tor,M,74.0,159324,fc,2026
Alberto Paleari,tor,G,68.0,241414,fc,2026
Alieu Njie,tor,F,65.0,367743,fc,2026
Alonso Coello,tor,M,71.5,359272,fc,2026
Antone Bossenberry,tor,M,70.8,403775,fc,2026
Benjamín Kuscevic,tor,D,85.5,204888,fc,2026
Cesare Casadei,tor,M,74.0,336394,fc,2026
Ché Adams,tor,F,77.0,213725,fc,2026
Cristiano Biraghi,tor,D,78.0,152044,fc,2026
Deandre Kerr,tor,F,68.6,298071,fc,2026
Derrick Etienne Jr.,tor,F,71.2,231098,fc,2026
Djordje Mihailovic,tor,M,73.4,252351,fc,2026
Duván Zapata,tor,F,82.0,193644,fc,2026
Dániel Sallói,tor,F,70.5,233050,fc,2026
Dékwon Barrow,tor,F,66.6,403288,fc,2026
Emilio Aristizábal,tor,F,67.3,366744,fc,2026
Emirhan Ilkhan,tor,M,63.0,330707,fc,2026
Fletcher Bank,tor,F,65.3,422108,fc,2026
Franco Israel,tor,G,75.0,271445,fc,2026
Guillermo Maripán,tor,D,76.0,200562,fc,2026
Gvidas Gineitis,tor,M,68.0,338266,fc,2026
Henry Wingo,tor,D,84.8,220571,fc,2026
Ivan Ilic,tor,M,76.0,260004,fc,2026
Jackson Gilman,tor,D,80.3,353137,fc,2026
Jahmarie Nolan,tor,D,66.0,421738,fc,2026
Jonathan Osorio,tor,M,74.7,184221,fc,2026
Josh Sargent,tor,F,69.9,256613,fc,2026
José Cifuentes,tor,M,74.1,241245,fc,2026
Jules-Anthony Vilsaint,tor,F,67.9,323130,fc,2026
Kobe Franklin,tor,D,82.9,298072,fc,2026
Lazar Stefanovic,tor,D,79.6,364702,fc,2026
Luca Costabile,tor,D,76.4,422239,fc,2026
Luka Gavran,tor,G,87.9,294040,fc,2026
Malik Henry,tor,M,72.8,308639,fc,2026
Marcus Holmgren Pedersen,tor,D,72.0,129285,fc,2026
Markus Cimermancic,tor,M,72.1,359270,fc,2026
Matheus Pereira,tor,D,82.2,301819,fc,2026
Micah Chisholm,tor,D,77.0,422109,fc,2026
Nickseon Gomis,tor,D,80.9,337361,fc,2026
Nikola Vlasic,tor,M,79.0,206378,fc,2026
Raheem Edwards,tor,M,82.5,237164,fc,2026
Reid Fisher,tor,D,78.3,381755,fc,2026
Richard Chukwu,tor,D,79.0,371470,fc,2026
Richie Laryea,tor,D,84.2,230626,fc,2026
Saba Sazonov,tor,D,73.0,314403,fc,2026
Saúl Coco,tor,D,76.0,274258,fc,2026
Sergiu Perciun,tor,M,59.0,389461,fc,2026
Stefan Kapor,tor,D,77.7,413762,fc,2026
Theo Corbeanu,tor,F,69.2,290190,fc,2026
Tommaso Gabellini,tor,F,56.0,389463,fc,2026
Valentino Lazaro,tor,D,76.0,303001,fc,2026
Walker Zimmerman,tor,D,86.1,183764,fc,2026
William Yarbrough,tor,G,88.6,174703,fc,2026
Zakaria Aboukhlal,tor,F,74.0,277865,fc,2026
Zane Monlouis,tor,D,81.6,310293,fc,2026
Antonín Kinsky,tot,G,75.0,324393,fc,2026
Archie Gray,tot,M,75.0,328050,fc,2026
Ben Davies,tot,D,75.0,6327,fc,2026
Brandon Austin,tot,G,67.0,259942,fc,2026
Conor Gallagher,tot,M,81.0,266696,fc,2026
Cristian Romero,tot,D,82.0,96970,fc,2026
Dejan Kulusevski,tot,M,83.0,272695,fc,2026
Destiny Udogie,tot,D,80.0,290076,fc,2026
Djed Spence,tot,D,78.0,267711,fc,2026
Dominic Solanke,tot,F,80.0,194115,fc,2026
Guglielmo Vicario,tot,G,82.0,204082,fc,2026
James Maddison,tot,M,84.0,194450,fc,2026
James Wilson,tot,F,64.0,362560,fc,2026
Jan Paul van Hecke,tot,D,80.0,282583,fc,2026
Kevin Danso,tot,D,79.0,250543,fc,2026
Lucas Bergvall,tot,M,77.0,356379,fc,2026
Mathys Tel,tot,F,77.0,325042,fc,2026
Micky van de Ven,tot,D,82.0,296512,fc,2026
Mohammed Kudus,tot,M,80.0,266599,fc,2026
Pape Matar Sarr,tot,M,79.0,297337,fc,2026
Pedro Porro,tot,D,82.0,268533,fc,2026
Radu Dragusin,tot,D,75.0,310216,fc,2026
Randal Kolo Muani,tot,F,81.0,252971,fc,2026
Richarlison,tot,F,78.0,156799,fc,2026
Rodrigo Bentancur,tot,M,80.0,215772,fc,2026
Tye Hall,tot,M,57.0,397474,fc,2026
Wilson Odobert,tot,F,75.0,345687,fc,2026
Xavi Simons,tot,M,84.0,332962,fc,2026
Yves Bissouma,tot,M,78.0,232810,fc,2026
Abu Francis,tou,M,68.0,290030,fc,2026
Aron Donnum,tou,M,75.0,252740,fc,2026
Charlie Cresswell,tou,D,74.0,307713,fc,2026
Cristian Cásseres Jr.,tou,M,74.0,271244,fc,2026
Dayann Methalie,tou,D,61.0,388070,fc,2026
Djibril Sidibé,tou,D,74.0,30302,fc,2026
Emersonn,tou,F,65.0,322654,fc,2026
Guillaume Restes,tou,G,78.0,324289,fc,2026
Mario Sauer,tou,M,68.0,322205,fc,2026
Mark McKenzie,tou,D,74.0,77072,fc,2026
Nicolas Wasbauer,tou,D,62.0,344521,fc,2026
Noah Lahmadi,tou,M,62.0,355975,fc,2026
Rafik Messali,tou,M,64.0,384162,fc,2026
Rasmus Nicolaisen,tou,D,76.0,238213,fc,2026
Santiago Hidalgo,tou,F,68.0,338873,fc,2026
Yann Gboho,tou,F,75.0,277383,fc,2026
Nicolas Lemaitre,try,G,69.0,217668,fc,2026
Adam Hlozek,tsg,F,77.0,292169,fc,2026
Albian Hajdari,tsg,D,70.0,307567,fc,2026
Alexander Prass,tsg,D,74.0,320939,fc,2026
Andrej Kramaric,tsg,F,81.0,139520,fc,2026
Bazoumana Touré,tsg,F,70.0,359108,fc,2026
Bernardo,tsg,D,75.0,218980,fc,2026
Fisnik Asllani,tsg,F,73.0,331057,fc,2026
Grischa Prömel,tsg,M,75.0,218714,fc,2026
Ihlas Bebou,tsg,F,75.0,189541,fc,2026
Kelven Frees,tsg,D,60.0,409506,fc,2026
Kevin Akpoguma,tsg,D,74.0,177652,fc,2026
Koki Machida,tsg,D,76.0,238025,fc,2026
Leon Avdullahu,tsg,M,70.0,362590,fc,2026
Luca Erlein,tsg,D,59.0,399218,fc,2026
Luca Philipp,tsg,G,68.0,304795,fc,2026
Luka Djuric,tsg,M,61.0,399219,fc,2026
Lúkas Petersson,tsg,G,60.0,364646,fc,2026
Max Moerstedt,tsg,F,67.0,372035,fc,2026
Muhammed Damar,tsg,M,71.0,346928,fc,2026
Oliver Baumann,tsg,G,83.0,138213,fc,2026
Ozan Kabak,tsg,D,75.0,266565,fc,2026
Robin Hranác,tsg,D,71.0,322510,fc,2026
Tim Lemperle,tsg,F,73.0,303792,fc,2026
Valentin Gendrey,tsg,D,74.0,277301,fc,2026
Valentin Lässig,tsg,D,62.0,418789,fc,2026
Vladimír Coufal,tsg,D,73.0,191209,fc,2026
Wouter Burger,tsg,M,73.0,274860,fc,2026
Adem Zorgane,usg,M,78.0,298901,fc,2026
Anan Khalaili,usg,F,73.0,332648,fc,2026
Anouar Ait El Hadj,usg,M,72.0,290809,fc,2026
Besfort Zeneli,usg,M,72.0,334024,fc,2026
Christian Burgess,usg,D,78.0,181403,fc,2026
Fedde Leysen,usg,D,68.0,310140,fc,2026
Giorgi Kavlashvili,usg,G,54.0,401048,fc,2026
Guilherme Smith,usg,F,76.0,330077,fc,2026
Guillaume François,usg,D,63.0,222568,fc,2026
Kamiel Van De Perre,usg,M,66.0,385284,fc,2026
Kevin Mac Allister,usg,D,76.0,234337,fc,2026
Kevin Rodríguez,usg,D,67.0,281316,fc,2026
Kjell Scherpen,usg,G,73.0,246244,fc,2026
Louis Patris,usg,D,69.0,306031,fc,2026
Mamadou Barry,usg,D,76.0,189988,fc,2026
Marc Giger,usg,F,60.0,399471,fc,2026
Mohammed Fuseini,usg,F,71.0,344595,fc,2026
Ousseynou Niang,usg,M,70.0,256687,fc,2026
Promise David,usg,F,75.0,318522,fc,2026
Raul Florucz,usg,M,70.0,344857,fc,2026
Rob Schoofs,usg,M,76.0,157133,fc,2026
Ross Sykes,usg,D,72.0,241066,fc,2026
Sekou Keita,usg,F,74.0,214312,fc,2026
Vic Chambaere,usg,G,63.0,316278,fc,2026
Aaron Mayol,val,D,75.7,419048,fc,2026
Aimar Blázquez,val,F,62.7,409380,fc,2026
Alejandro Panach Olmo,val,D,77.0,413671,fc,2026
André Almeida,val,M,69.5,286604,fc,2026
Arnaut Danjuma,val,F,68.6,231618,fc,2026
Baptiste Santamaria,val,M,72.8,192403,fc,2026
Cristian Rivero,val,G,88.6,76884,fc,2026
César Tárrega,val,D,79.0,330552,fc,2026
Dani Raba,val,F,67.9,253763,fc,2026
David Otorbi,val,F,63.4,377768,fc,2026
Diego López,val,F,65.3,324504,fc,2026
Dimitri Foulquier,val,D,84.8,157739,fc,2026
Eray Cömert,val,D,82.2,231697,fc,2026
Filip Ugrinic,val,M,70.8,248681,fc,2026
Guido Rodríguez,val,M,72.1,212185,fc,2026
Hugo Duro,val,F,66.6,267477,fc,2026
Javi Guerra,val,M,73.4,16340,fc,2026
Jesús Vázquez,val,D,82.9,189804,fc,2026
Joel Fontanet,val,D,76.4,415021,fc,2026
José Copete,val,D,79.6,300927,fc,2026
José Gayà,val,D,84.2,178747,fc,2026
Julen Agirrezabala,val,G,86.6,323970,fc,2026
Largie Ramazani,val,F,66.0,291435,fc,2026
Lucas Beltrán,val,M,70.2,280381,fc,2026
Lucas Nuñez,val,M,68.9,307986,fc,2026
Luis Rioja,val,F,67.3,264177,fc,2026
Marc Jurado,val,F,64.7,325551,fc,2026
Marcos Navarro,val,D,83.5,362393,fc,2026
Mario Dominguez,val,F,64.0,340197,fc,2026
Mouctar Diakhaby,val,D,81.6,241117,fc,2026
Pepelu,val,M,71.5,231603,fc,2026
Pere García Bauzá,val,G,87.3,298080,fc,2026
Renzo Saravia,val,D,83.5,184717,fc,2026
Rubén Iranzo,val,D,78.3,332342,fc,2026
Rúben Muñoz,val,D,75.1,422919,fc,2026
Stole Dimitrievski,val,G,87.9,165334,fc,2026
Thierry Correia,val,D,80.3,275983,fc,2026
Umar Sadiq,val,F,69.2,211770,fc,2026
Unai Núñez,val,D,80.9,260902,fc,2026
Vicent Abril Sanz,val,G,86.0,384307,fc,2026
Adrián Zendejas,van,G,88.6,223042,fc,2026
Andrés Cubas,van,M,78.0,202501,fc,2026
Aziel Jackson,van,M,74.7,318536,fc,2026
Belal Halbouni,van,D,81.6,343994,fc,2026
Brian White,van,F,73.1,249490,fc,2026
Bruno Caicedo,van,F,70.5,365154,fc,2026
Cheick Sabaly,van,F,71.8,276451,fc,2026
Emmanuel Sabbi,van,F,72.5,256209,fc,2026
Isaac Boehmer,van,G,87.3,305783,fc,2026
Jean-Claude Ngando,van,M,77.3,277302,fc,2026
Jeevan Badwal,van,M,73.4,371482,fc,2026
Kenji Cabrera,van,F,71.2,309232,fc,2026
Liam Mackenzie,van,M,74.1,371467,fc,2026
Mathías Laborda,van,D,84.2,286523,fc,2026
Mihail Gherasimencov,van,D,80.9,365829,fc,2026
Nikola Djordjevic,van,D,80.3,391991,fc,2026
Oliver Larraz,van,M,75.4,315920,fc,2026
Ralph Priso-Mbongue,van,M,76.0,297118,fc,2026
Ranko Veselinovic,van,D,83.5,302798,fc,2026
Rayan Elloumi,van,F,69.9,405591,fc,2026
Ryan Gauld,van,M,78.6,173404,fc,2026
Sam Adekugbe,van,D,85.5,193452,fc,2026
Sebastian Berhalter,van,M,76.7,295771,fc,2026
Sebastian Schonlau,van,D,86.1,186148,fc,2026
Tate Johnson,van,D,82.9,338836,fc,2026
Thomas Müller,van,F,73.8,123465,fc,2026
Tristan Blackmon,van,D,84.8,256476,fc,2026
Yohei Takaoka,van,G,87.9,272338,fc,2026
Édier Ocampo,van,D,82.2,341727,fc,2026
Alexander Nübel,vfb,G,81.0,205750,fc,2026
Ameen Al Dakhil,vfb,D,72.0,323847,fc,2026
Angelo Stiller,vfb,M,83.0,290232,fc,2026
Atakan Karazor,vfb,M,76.0,241742,fc,2026
Badredine Bouanani,vfb,F,75.0,345115,fc,2026
Bilal El Khannouss,vfb,M,76.0,336595,fc,2026
Chema Andrés,vfb,M,63.0,387489,fc,2026
Chris Führich,vfb,M,77.0,268951,fc,2026
Christopher Olivier,vfb,M,60.0,393123,fc,2026
Dan-Axel Zagadou,vfb,D,76.0,258870,fc,2026
Deniz Undav,vfb,F,80.0,273300,fc,2026
Ermedin Demirovic,vfb,F,80.0,269136,fc,2026
Fabian Bredlow,vfb,G,71.0,201123,fc,2026
Finn Jeltsch,vfb,D,72.0,372026,fc,2026
Florian Hellstern,vfb,G,59.0,409213,fc,2026
Jamie Leweling,vfb,M,75.0,290811,fc,2026
Jeff Chabot,vfb,D,78.0,258909,fc,2026
Josha Vagnoman,vfb,D,74.0,266839,fc,2026
Lauri Penna,vfb,M,58.0,418044,fc,2026
Lazar Jovanovic,vfb,F,64.0,252323,fc,2026
Lorenz Assignon,vfb,D,76.0,308461,fc,2026
Luca Jaquez,vfb,D,69.0,332574,fc,2026
Maximilian Herwerth,vfb,D,59.0,376559,fc,2026
Maximilian Mittelstädt,vfb,D,82.0,216225,fc,2026
Mirza Catovic,vfb,M,60.0,408285,fc,2026
Nikolas Nartey,vfb,M,68.0,259878,fc,2026
Noah Darvich,vfb,M,62.0,372032,fc,2026
Pascal Stenzel,vfb,D,70.0,223266,fc,2026
Ramon Hendriks,vfb,D,70.0,289322,fc,2026
Stefan Drljaca,vfb,G,66.0,301319,fc,2026
Tiago Tomás,vfb,F,76.0,304019,fc,2026
Alassane Diatta,vil,M,72.8,396751,fc,2026
Alberto Moleiro,vil,M,74.1,307390,fc,2026
Alex Freeman,vil,D,84.2,248276,fc,2026
Alfonso González,vil,F,69.9,271635,fc,2026
Alfonso Pedraza,vil,D,85.5,218439,fc,2026
Arnau Tenas,vil,G,87.9,290043,fc,2026
Ayoze Pérez,vil,F,71.8,192133,fc,2026
Carlos Macià,vil,M,72.1,415438,fc,2026
Dani Parejo,vil,M,76.7,121020,fc,2026
Daniel Budesca,vil,D,79.0,381110,fc,2026
Diego Conde,vil,G,88.6,279660,fc,2026
Georges Mikautadze,vil,F,67.9,300002,fc,2026
Gerard Moreno,vil,G,73.0,156172,fc,2026
Hugo López,vil,F,71.2,194253,fc,2026
Isma Sierra,vil,D,79.6,375393,fc,2026
Jean Ives Valou,vil,D,78.3,395479,fc,2026
Joselillo,vil,F,67.3,371619,fc,2026
Juan Foyth,vil,D,84.8,242710,fc,2026
Logan Costa,vil,D,83.5,271129,fc,2026
Luiz Júnior,vil,G,87.3,307648,fc,2026
Mahamoud Barry,vil,F,66.6,372072,fc,2026
Nicolas Pépé,vil,F,70.5,210397,fc,2026
Pape Gueye,vil,M,74.7,255889,fc,2026
Pau Cabanes,vil,F,66.0,384544,fc,2026
Pau Navarro,vil,D,80.3,368878,fc,2026
Rafa Marín,vil,D,82.2,297360,fc,2026
Renato Veiga,vil,D,74.4,337011,fc,2026
Rubén Gómez,vil,G,86.6,343640,fc,2026
Santi Comesaña,vil,M,75.4,240623,fc,2026
Santiago Mouriño,vil,D,69.9,318098,fc,2026
Sergi Cardona,vil,D,82.9,289072,fc,2026
Tajon Buchanan,vil,F,69.2,284769,fc,2026
Tani Oluwaseyi,vil,F,68.6,294039,fc,2026
Thomas Partey,vil,M,76.0,189972,fc,2026
Willy Kambwala,vil,D,80.9,325553,fc,2026
Aaron Zehnter,wob,D,72.0,323708,fc,2026
Adam Daghim,wob,F,66.0,338854,fc,2026
Bence Dárdai,wob,M,72.0,366562,fc,2026
Denis Vavro,wob,D,78.0,191176,fc,2026
Dzenan Pejcinovic,wob,F,65.0,345905,fc,2026
Jakub Zielinski,wob,G,59.0,380185,fc,2026
Jenson Seelt,wob,D,66.0,310132,fc,2026
Jesper Lindstrom,wob,M,75.0,278822,fc,2026
Joakim Maehle,wob,D,78.0,238870,fc,2026
Jonas Wind,wob,F,78.0,271215,fc,2026
Kamil Grabara,wob,G,79.0,259474,fc,2026
Kevin Paredes,wob,F,73.0,183529,fc,2026
Kilian Fischer,wob,D,74.0,321247,fc,2026
Konstantinos Koulierakis,wob,D,77.0,336104,fc,2026
Lovro Majer,wob,M,78.0,237549,fc,2026
Marius Müller,wob,G,75.0,172005,fc,2026
Mattias Svanberg,wob,M,76.0,220120,fc,2026
Maximilian Arnold,wob,M,79.0,169037,fc,2026
Mohamed Amoura,wob,F,80.0,315384,fc,2026
Moritz Jenz,wob,D,76.0,264245,fc,2026
Patrick Wimmer,wob,M,77.0,300095,fc,2026
Pavao Pervan,wob,G,71.0,149841,fc,2026
Rogério,wob,D,73.0,228397,fc,2026
Saël Kumbedi,wob,D,72.0,331084,fc,2026
Vinicius Souza,wob,M,76.0,257039,fc,2026
Yannick Gerhardt,wob,M,75.0,189529,fc,2026
